vgg16_sm,vgg16_mem,vgg19_sm,vgg19_mem,squeezenet_sm,squeezenet_mem,googlenet_sm,googlenet_mem,alexnet_sm,alexnet_mem,lstm_sm,lstm_mem,neumf_sm,neumf_mem,adgcl_sm,adgcl_mem,sum_interference,product_interference
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.531732418524871,2.497427101200686,0.0,0.0,0.0,0.0,10.933070866141732,3.8385826771653533,0.932871060506898,0.06735154177332149
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.08552631578947,28.697368421052627,3.425287356321839,0.5057471264367817,0.0,0.0,0.28424830528247985,0.005752160419729238
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.08552631578947,28.697368421052627,0.0,0.0,10.933070866141732,3.8385826771653533,0.4114363745619707,0.03606476061839477
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.425287356321839,0.5057471264367817,0.0,0.0,0.057625084602586925,0.0004990739354219436
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.425287356321839,0.5057471264367817,10.933070866141732,3.8385826771653533,0.20549978330937405,0.00890402791539551
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.933070866141732,3.8385826771653533,0.31294751447891944,0.0244695548258963
53.44736842105264,26.730263157894736,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.3401374245046416,0.4742095361214124
53.44736842105264,26.730263157894736,60.84324324324324,34.69189189189189,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.3679013782068505,0.4886739438278551
53.44736842105264,26.730263157894736,0.0,0.0,10.24271844660194,2.9805825242718447,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9866701182393066,0.020401025958974618
53.44736842105264,26.730263157894736,0.0,0.0,0.0,0.0,24.29545454545455,8.227272727272727,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4667089950332632,0.10958804990447277
53.44736842105264,26.730263157894736,0.0,0.0,0.0,0.0,0.0,0.0,7.531732418524871,2.497427101200686,0.0,0.0,0.0,0.0,0.0,0.0,2.168958654712504,0.3019319202028177
53.44736842105264,26.730263157894736,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.425287356321839,0.5057471264367817,0.0,0.0,1.1227108389273337,0.04275865828469472
53.44736842105264,26.730263157894736,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.933070866141732,3.8385826771653533,1.4902223582493999,0.10411982933891306
0.0,0.0,60.84324324324324,34.69189189189189,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.627937256362252,0.6718873709355836
0.0,0.0,60.84324324324324,34.69189189189189,10.24271844660194,2.9805825242718447,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.866997406368733,0.8727744330036337
0.0,0.0,60.84324324324324,34.69189189189189,0.0,0.0,24.29545454545455,8.227272727272727,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0275621589763055,0.0224610819020062
0.0,0.0,60.84324324324324,34.69189189189189,0.0,0.0,0.0,0.0,7.531732418524871,2.497427101200686,0.0,0.0,0.0,0.0,0.0,0.0,1.7036652564420824,0.16364097114837933
0.0,0.0,60.84324324324324,34.69189189189189,0.0,0.0,0.0,0.0,7.531732418524871,2.497427101200686,0.0,0.0,0.0,0.0,0.0,0.0,2.2712568605229624,0.3794752099842951
0.0,0.0,60.84324324324324,34.69189189189189,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.425287356321839,0.5057471264367817,0.0,0.0,1.5436270819466935,0.10955487779489496
0.0,0.0,0.0,0.0,10.24271844660194,2.9805825242718447,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.933070866141732,3.8385826771653533,1.5484007692251682,0.08806300933961224
53.44736842105264,26.730263157894736,0.0,0.0,10.24271844660194,2.9805825242718447,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4859068027965058,0.004169725077450875
0.0,0.0,60.84324324324324,34.69189189189189,10.24271844660194,2.9805825242718447,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4708902475079626,0.0037831662013207506
0.0,0.0,0.0,0.0,10.24271844660194,2.9805825242718447,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4319375827769583,0.002738191256547326
0.0,0.0,0.0,0.0,10.24271844660194,2.9805825242718447,24.29545454545455,8.227272727272727,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5201995025412282,0.004958291019492392
0.0,0.0,0.0,0.0,10.24271844660194,2.9805825242718447,0.0,0.0,7.531732418524871,2.497427101200686,0.0,0.0,0.0,0.0,0.0,0.0,1.6644971514646607,0.08998916300639552
0.0,0.0,0.0,0.0,10.24271844660194,2.9805825242718447,0.0,0.0,0.0,0.0,57.08552631578947,28.697368421052627,0.0,0.0,0.0,0.0,0.5720177392350563,0.006308467271655458
0.0,0.0,0.0,0.0,10.24271844660194,2.9805825242718447,0.0,0.0,0.0,0.0,0.0,0.0,3.425287356321839,0.5057471264367817,0.0,0.0,0.32030515995951325,0.0010917942349574269
0.0,0.0,0.0,0.0,10.24271844660194,2.9805825242718447,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.933070866141732,3.8385826771653533,0.7238141825230932,0.013202110338761943
0.0,0.0,0.0,0.0,10.24271844660194,2.9805825242718447,24.29545454545455,8.227272727272727,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5509482237924404,0.006185745748793695
0.0,0.0,0.0,0.0,0.0,0.0,10.24271844660194,2.9805825242718447,0.0,0.0,0.0,0.0,3.425287356321839,0.5057471264367817,0.0,0.0,0.5650642181017309,0.005199349669286161
0.0,0.0,0.0,0.0,0.0,0.0,10.24271844660194,2.9805825242718447,0.0,0.0,0.0,0.0,0.0,0.0,10.933070866141732,3.8385826771653533,2.488295602644906,0.5695656745928015
53.44736842105264,26.730263157894736,0.0,0.0,0.0,0.0,0.0,0.0,7.531732418524871,2.497427101200686,0.0,0.0,0.0,0.0,0.0,0.0,3.5899479686564737,0.9560063062020314
0.0,0.0,60.84324324324324,34.69189189189189,0.0,0.0,0.0,0.0,7.531732418524871,2.497427101200686,0.0,0.0,0.0,0.0,0.0,0.0,3.8938737077293855,1.3417172733574554
0.0,0.0,0.0,0.0,10.24271844660194,2.9805825242718447,0.0,0.0,7.531732418524871,2.497427101200686,0.0,0.0,0.0,0.0,0.0,0.0,3.7277227727640585,1.4998541411470343
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.531732418524871,2.497427101200686,0.0,0.0,0.0,0.0,0.0,0.0,7.5703923577662895,16.0563512282626
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.531732418524871,2.497427101200686,0.0,0.0,3.425287356321839,0.5057471264367817,0.0,0.0,3.767697255663036,1.477176757938243
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.531732418524871,2.497427101200686,0.0,0.0,0.0,0.0,10.933070866141732,3.8385826771653533,5.169509201301143,1.7867733643261394
53.44736842105264,26.730263157894736,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.425287356321839,0.5057471264367817,0.0,0.0,0.6206202215817078,2.1013922245740964e-05
0.0,0.0,60.84324324324324,34.69189189189189,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.425287356321839,0.5057471264367817,0.0,0.0,0.7673785846389793,0.0022396328332278553
0.0,0.0,0.0,0.0,10.24271844660194,2.9805825242718447,0.0,0.0,0.0,0.0,0.0,0.0,3.425287356321839,0.5057471264367817,0.0,0.0,0.13748776248021152,8.992440123600703e-05
0.0,0.0,0.0,0.0,0.0,0.0,24.29545454545455,8.227272727272727,0.0,0.0,0.0,0.0,3.425287356321839,0.5057471264367817,0.0,0.0,0.19112652124691706,0.0001779841708780118
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.531732418524871,2.497427101200686,0.0,0.0,3.425287356321839,0.5057471264367817,0.0,0.0,1.5730671327723722,0.04994131483789732
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.425287356321839,0.5057471264367817,0.0,0.0,0.10435211807514294,2.332264676522691e-05
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.425287356321839,0.5057471264367817,10.933070866141732,3.8385826771653533,0.2647802133970604,0.00042556370389456336
53.44736842105264,26.730263157894736,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.933070866141732,3.8385826771653533,1.8819031811268407,0.07373978757272683
0.0,0.0,60.84324324324324,34.69189189189189,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.933070866141732,3.8385826771653533,1.6982983977282986,0.04787781706282754
0.0,0.0,0.0,0.0,10.24271844660194,2.9805825242718447,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.933070866141732,3.8385826771653533,1.2542711221426233,0.03959591020404672
0.0,0.0,0.0,0.0,0.0,0.0,24.29545454545455,8.227272727272727,0.0,0.0,0.0,0.0,0.0,0.0,10.933070866141732,3.8385826771653533,1.1669765401279522,0.03729732454677839
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.531732418524871,2.497427101200686,0.0,0.0,0.0,0.0,10.933070866141732,3.8385826771653533,3.9750059087291754,1.9977287953380611
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.425287356321839,0.5057471264367817,10.933070866141732,3.8385826771653533,0.9482731892743156,0.018484574918965883
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.933070866141732,3.8385826771653533,2.441746213786729,0.3935506081120725
53.44736842105264,26.730263157894736,60.84324324324324,34.69189189189189,10.24271844660194,2.9805825242718447,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.126837181849745,0.04102204730621824
53.44736842105264,26.730263157894736,60.84324324324324,34.69189189189189,0.0,0.0,24.29545454545455,8.227272727272727,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6510809342531028,0.16314884877504346
53.44736842105264,26.730263157894736,60.84324324324324,34.69189189189189,0.0,0.0,0.0,0.0,7.531732418524871,2.497427101200686,0.0,0.0,0.0,0.0,0.0,0.0,2.137419607764897,0.29579498799754433
53.44736842105264,26.730263157894736,60.84324324324324,34.69189189189189,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.425287356321839,0.5057471264367817,0.0,0.0,1.5482266116932912,0.1016498925797785
53.44736842105264,26.730263157894736,60.84324324324324,34.69189189189189,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.933070866141732,3.8385826771653533,1.6695715266186766,0.1422151592891531
53.44736842105264,26.730263157894736,0.0,0.0,10.24271844660194,2.9805825242718447,24.29545454545455,8.227272727272727,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6203179194664669,0.008323540838478971
53.44736842105264,26.730263157894736,0.0,0.0,10.24271844660194,2.9805825242718447,0.0,0.0,7.531732418524871,2.497427101200686,0.0,0.0,0.0,0.0,0.0,0.0,1.755746531347142,0.10534710889890336
53.44736842105264,26.730263157894736,0.0,0.0,10.24271844660194,2.9805825242718447,0.0,0.0,0.0,0.0,0.0,0.0,3.425287356321839,0.5057471264367817,0.0,0.0,0.4593591328567365,0.002207135916219343
53.44736842105264,26.730263157894736,0.0,0.0,10.24271844660194,2.9805825242718447,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.933070866141732,3.8385826771653533,0.7386489547167518,0.009629565185503987
53.44736842105264,26.730263157894736,0.0,0.0,0.0,0.0,24.29545454545455,8.227272727272727,7.531732418524871,2.497427101200686,0.0,0.0,0.0,0.0,0.0,0.0,1.821448991835314,0.13345422030220538
53.44736842105264,26.730263157894736,0.0,0.0,0.0,0.0,24.29545454545455,8.227272727272727,0.0,0.0,0.0,0.0,3.425287356321839,0.5057471264367817,0.0,0.0,0.6764714247028959,0.009823954967863402
53.44736842105264,26.730263157894736,0.0,0.0,0.0,0.0,24.29545454545455,8.227272727272727,0.0,0.0,0.0,0.0,0.0,0.0,10.933070866141732,3.8385826771653533,0.8428240542936503,0.01998053720904789
53.44736842105264,26.730263157894736,0.0,0.0,0.0,0.0,0.0,0.0,7.531732418524871,2.497427101200686,0.0,0.0,0.0,0.0,10.933070866141732,3.8385826771653533,2.244857466601456,0.16630796902581615
53.44736842105264,26.730263157894736,60.84324324324324,34.69189189189189,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.475272517628999,3.5100583208022758
53.44736842105264,26.730263157894736,0.0,0.0,10.24271844660194,2.9805825242718447,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0748501071639205,0.21640506494939526
53.44736842105264,26.730263157894736,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.425287356321839,0.5057471264367817,0.0,0.0,3.8100907844001473,0.6770054036971203
53.44736842105264,26.730263157894736,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.933070866141732,3.8385826771653533,3.956883821998527,0.8636418815945484
53.44736842105264,26.730263157894736,60.84324324324324,34.69189189189189,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.049907446007673,5.197549110486794
0.0,0.0,60.84324324324324,34.69189189189189,10.24271844660194,2.9805825242718447,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.732661464859065,0.3976549253037314
0.0,0.0,60.84324324324324,34.69189189189189,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.425287356321839,0.5057471264367817,0.0,0.0,4.5998226221081415,1.5153897737660853
0.0,0.0,60.84324324324324,34.69189189189189,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.933070866141732,3.8385826771653533,4.728038527501625,1.8107458370877632
53.44736842105264,26.730263157894736,60.84324324324324,34.69189189189189,10.24271844660194,2.9805825242718447,24.29545454545455,8.227272727272727,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.373161869216513,0.09441679778947544
53.44736842105264,26.730263157894736,0.0,0.0,10.24271844660194,2.9805825242718447,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7017919469765573,0.0006983246794187313
0.0,0.0,60.84324324324324,34.69189189189189,10.24271844660194,2.9805825242718447,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7102543857162936,0.0008935274924888193
0.0,0.0,0.0,0.0,10.24271844660194,2.9805825242718447,24.29545454545455,8.227272727272727,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6759723644177866,0.0007976749448123019
0.0,0.0,0.0,0.0,10.24271844660194,2.9805825242718447,0.0,0.0,7.531732418524871,2.497427101200686,0.0,0.0,0.0,0.0,0.0,0.0,1.663084883317036,0.00211596734877082
0.0,0.0,0.0,0.0,10.24271844660194,2.9805825242718447,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.933070866141732,3.8385826771653533,1.038602022034442,0.0015891754339920929
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.531732418524871,2.497427101200686,0.0,0.0,3.425287356321839,0.5057471264367817,0.0,0.0,12.544713815541007,34.273387339807115
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.531732418524871,2.497427101200686,0.0,0.0,0.0,0.0,10.933070866141732,3.8385826771653533,14.750905707972974,88.61303528512396
53.44736842105264,26.730263157894736,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.425287356321839,0.5057471264367817,0.0,0.0,0.7948810612931267,0.00018799902992084475
0.0,0.0,60.84324324324324,34.69189189189189,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.425287356321839,0.5057471264367817,0.0,0.0,1.1474429377661663,0.002414279084034655
0.0,0.0,0.0,0.0,10.24271844660194,2.9805825242718447,0.0,0.0,0.0,0.0,0.0,0.0,3.425287356321839,0.5057471264367817,0.0,0.0,0.26434975913890635,2.214019984892592e-08
0.0,0.0,0.0,0.0,0.0,0.0,24.29545454545455,8.227272727272727,0.0,0.0,0.0,0.0,3.425287356321839,0.5057471264367817,0.0,0.0,0.26542928958623824,1.7801475579693795e-05
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.531732418524871,2.497427101200686,0.0,0.0,3.425287356321839,0.5057471264367817,0.0,0.0,1.4218689232117907,0.0004299575455103439
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.425287356321839,0.5057471264367817,10.933070866141732,3.8385826771653533,0.6141541017932675,3.941604301518642e-06
53.44736842105264,26.730263157894736,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.933070866141732,3.8385826771653533,3.810942549710288,0.4112074188914833
0.0,0.0,60.84324324324324,34.69189189189189,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.933070866141732,3.8385826771653533,4.288020528466075,0.922889421977572
0.0,0.0,0.0,0.0,10.24271844660194,2.9805825242718447,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.933070866141732,3.8385826771653533,3.296669801326811,0.4445588763891937
0.0,0.0,0.0,0.0,0.0,0.0,24.29545454545455,8.227272727272727,0.0,0.0,0.0,0.0,0.0,0.0,10.933070866141732,3.8385826771653533,3.275788156168567,0.4132940873791759
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.531732418524871,2.497427101200686,0.0,0.0,0.0,0.0,10.933070866141732,3.8385826771653533,6.211571812479992,4.978550070317045
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.425287356321839,0.5057471264367817,10.933070866141732,3.8385826771653533,3.0608923423633025,0.037439063865788866
53.44736842105264,26.730263157894736,60.84324324324324,34.69189189189189,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.036113379071967,2.3362508900865784
53.44736842105264,26.730263157894736,0.0,0.0,10.24271844660194,2.9805825242718447,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0325286113740324,0.004214205601198848
53.44736842105264,26.730263157894736,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.425287356321839,0.5057471264367817,0.0,0.0,1.7303483562427129,0.011951201370502712
53.44736842105264,26.730263157894736,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.933070866141732,3.8385826771653533,3.7035793168255706,0.1223416511829112
0.0,0.0,60.84324324324324,34.69189189189189,10.24271844660194,2.9805825242718447,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7685076943013565,0.024431346883429208
0.0,0.0,60.84324324324324,34.69189189189189,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.425287356321839,0.5057471264367817,0.0,0.0,2.7738591938913464,0.13204419809916154
0.0,0.0,60.84324324324324,34.69189189189189,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.933070866141732,3.8385826771653533,4.4511386090333565,0.8686519258682796
0.0,0.0,0.0,0.0,10.24271844660194,2.9805825242718447,0.0,0.0,7.531732418524871,2.497427101200686,0.0,0.0,0.0,0.0,0.0,0.0,4.904556121684903,1.4656215228836948
0.0,0.0,0.0,0.0,10.24271844660194,2.9805825242718447,0.0,0.0,0.0,0.0,0.0,0.0,3.425287356321839,0.5057471264367817,0.0,0.0,0.35086515730189505,2.275004174348127e-05
0.0,0.0,0.0,0.0,10.24271844660194,2.9805825242718447,0.0,0.0,7.531732418524871,2.497427101200686,0.0,0.0,0.0,0.0,10.933070866141732,3.8385826771653533,2.1619192534260168,0.023282850635733786
0.0,0.0,0.0,0.0,0.0,0.0,24.29545454545455,8.227272727272727,0.0,0.0,0.0,0.0,3.425287356321839,0.5057471264367817,0.0,0.0,4.650159140262847,0.7864368476926575
0.0,0.0,0.0,0.0,0.0,0.0,24.29545454545455,8.227272727272727,0.0,0.0,0.0,0.0,0.0,0.0,10.933070866141732,3.8385826771653533,8.68323482043072,12.033675362686507
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.425287356321839,0.5057471264367817,10.933070866141732,3.8385826771653533,1.6113555130998891,0.02550258226730423
53.44736842105264,26.730263157894736,60.84324324324324,34.69189189189189,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.425287356321839,0.5057471264367817,0.0,0.0,2.694677458087579,0.08080691792447747
53.44736842105264,26.730263157894736,60.84324324324324,34.69189189189189,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.933070866141732,3.8385826771653533,3.809648506437029,0.364165975876692
53.44736842105264,26.730263157894736,60.84324324324324,34.69189189189189,10.24271844660194,2.9805825242718447,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4704643693884765,0.01218694787031643
53.44736842105264,26.730263157894736,60.84324324324324,34.69189189189189,10.24271844660194,2.9805825242718447,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.188503925186959,0.2789285538497909
53.44736842105264,26.730263157894736,0.0,0.0,60.84324324324324,34.69189189189189,0.0,0.0,0.0,0.0,0.0,0.0,3.425287356321839,0.5057471264367817,0.0,0.0,0.7784971034923294,0.0005520800706330526
53.44736842105264,26.730263157894736,0.0,0.0,60.84324324324324,34.69189189189189,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.933070866141732,3.8385826771653533,3.013423014302401,0.18877368876851675
